,Name,Rating,No of reviews,Product Description,ASIN,Manufacturers,Price,Description,Product url
15,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",4.1,8155,"1 Made of multi-coated 600D polyester Material ; Water Repellent  
2 Dimension: 26cm x 38cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters  
3 Small Size backpack; Laptop Compatibility: No  
4 This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more  
5 With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books  
6 6 months limited warranty  
",,,398,,https://www.amazon.in//Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1679388845&sprefix=ba%2Caps%2C283&sr=8-16
16,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,4.4,5454,"1 Outer material: synthetic, color: brown  
2 Waterproof  
3 Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)  
4 Number of compartments: 2  
5 Laptop compatibility: yes, laptop size: 16strap type: adjustable  
6 Anti theft waterproof bag with anti sweat fabric on back and shoulder straps  
7 USB and headphone cable slot  
8External bottle pocket
9Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .
",B07G4F6XFH ,"Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366 ",1075,,https://www.amazon.in//Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1679388845&sprefix=ba%2Caps%2C283&sr=8-17
17,"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Black, L (QUILL19CBBLK)",3.9,715,"1 100% Polyester, High Quality, Durable and Water Resistant Fabric  
2 2 compartment backpack with a padded sleeve for laptops, can hold upto 17 inch laptop/notebook  
3 Front storage pocket keeps smaller items neatly organized and easy to access  
4 Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects  
5 Age Range Description: Adult; Closure Type: Zipper; Special Features: Lightweight  
",B09B25Z8M2 ,"Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059 ",799,,https://www.amazon.in//Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1679388845&sprefix=ba%2Caps%2C283&sr=8-18
18,ADISA Light Weight Laptop Backpack 32 Ltrs,4.0,5646,"1 Adjustable Shoulder Handles / Two Bottle holders / Padded Handle / Reflector Logo  
2 Dimensions : LxWxH- 31 x 18 x 47 cms  
3 Laptop : 15.6 inches and below (Bigger than 15.6 not recommended)  
4 No. of Compartments : 3 with full padding  
5 NOT INCLUDED : NO RAIN COVER, Laptop, Headphones & Cable (Images only for display)  
",B07F3X45WZ ,"ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com ",499," About us A sporty versatile Laptop Backpack from ADISA, made of Polyester. It has a top opening with 3 compartments for quick & easy access to essentials while the mesh padding on the back panel will feel comfortable, even on a hot day. This backpack can be carried in 2 ways as it has an additional front handle to hold it in case you’re unable to carry it on your back. Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside, with padding for safety, and space for laptop accessories like charger, etc. Other compartment has organiser for pens, visiting cards, etc along with space for carrying papers, files, etc. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort. ",https://www.amazon.in//ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1679388845&sprefix=ba%2Caps%2C283&sr=8-19
19,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),4.0,31,"1 Material: Water Resistant Strong Polyester  
2 Compartments: 2 with padding  
3 Laptop Size: 15.6 inch and below  
4 Dimensions: LxWxH - 11 x 6 x 18 inches  
5 Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover  
",B0BPVLXD53 ,"ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com ",599, ,https://www.amazon.in//ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1679388845&sprefix=ba%2Caps%2C283&sr=8-20
20,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",4.9,17,"1 Care Instructions: Wipe with Damp Cloth  
2 Please reach out to our customer care at +91 8691800800 or email at customercare@uppercase.co.in for warranty registration and any query regarding the product.  
3 Handcrafted with care and made up of premium quality robust material  
4 Padded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the side  
5 Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket  
6 GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty  
",B0BR1D4SL1 ,"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India ",1800,,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyMDIzNzIyNzAxNTk5OTc3OjE2NzkzODg4NDY6c3BfYnRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679388845%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
21,"Artistix Avian Unisex Water Repellent Anti Theft Travel Backpack with USB Port (Black, 32 L)",4.5,663,"1 PREMIUM MATERIAL: Made from high density water repellent polyester material. Highly smooth zippers & puller.;Compartment Description: Up To 16 Inches; Age Range Description: Adult; Style Name: Daypack Backpacks; Warranty Description: 1 Year From Date Of Purchase; Pattern Name: Solid<br>  
2 ORGANISED DESIGN: This backpack has spacious compartment with built in soft padded sleeves to protect your laptop /Tablet./Ipad. Spacious enough to hold your clothes, files, documents etc. Includes pockets for power bank, hard disk, wallet etc. Front bottom pocket for small items. Side pockets for water bottle, umbrella etc. The main zipper compartment is secured with a magnetic flap closure having small pocket inside for keys. Soft handle for better comfort.<br>  
3 ANTI- THEFT DESIGN & CAPACITY: One hidden zipper pocket equips on the back to pack your money, cards, and wallet. This invisible design increases the security of your belongings. Dimensions: 47 cms x 32 cms x 17 cms. Capacity: 32 Litres<br>  
4 USB FEATURE External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.<br>  
5 TROLLEY STRAP: The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Adjustable and padded shoulder straps make it comfortable during use.<br>  
",B09B5DMGM1 ,"Durant International. Address : GIDC Lodhika, Rajkot-360021, Gujarat. Customer Care : 9809804990 ",1989, ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyMDIzNzIyNzAxNTk5OTc3OjE2NzkzODg4NDY6c3BfYnRmOjIwMDcyMzk1NTEyNzAyOjowOjo&url=%2FArtistix-Unisex-Travel-Backpack-Repellent%2Fdp%2FB09B5DMGM1%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679388845%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
22,"Targus 12.5-15.6"" Geolite Advanced TSB96201GL Backpack (Slate Grey)",4.4,156,"1 Dedicated laptop compartment with multi-fit cradle fits up to 15.6”  
2 Advanced air mesh back panel for support and comfort  
3 Adjustable and ergonomic padded shoulder straps  
4 Easy access front zippered pocket  
5 Side mesh pockets for water bottle and small accessories  
6 Integrated pass-through trolley strap system for convenient travel  
7 Lightweight, weather-resistant materials  
8 2yrs warranty  
",,,2448, ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NzgyMzUyMjA3NjUxNzUwOjE2NzkzODg5MjA6c3BfYXRmOjIwMTA3MTQwNzk2Nzk4OjowOjo&url=%2FTargus-12-5-15-6-Advanced-TSB96201GL-Backpack%2Fdp%2FB07JQJTRHY%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679388920%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
23,"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",4.2,12,"1 Care Instructions: Wipe with Damp Cloth  
2 Handcrafted with care and made up of premium quality robust material  
3 Padded anti-theft laptop compartment fits up to 15.6"" Laptop and a tablet compartment; Zipper Pocket in front along with a slip In Pocket in front; Internal Organisers with a bottle holder on the side  
4 Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Comfortable Padded shoulder straps  
5 GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty  
",B0BSH4H4DB ,"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India ",2300,,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NzgyMzUyMjA3NjUxNzUwOjE2NzkzODg5MjA6c3BfYXRmOjIwMTEyMDk2MzE3NTk4OjowOjo&url=%2Fuppercase-Professional-Anti-theft-resistant-sustainable%2Fdp%2FB0BSH4H4DB%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679388920%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
24,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),4.1,52288,"1 Laptop Compatibility: No, Strap Type: Adjustable, Trolley Support: No. With Rain Cover : No  
2 Outer Material: Polyester, Color: Black  
3 Water Resistance: Water resistant , not Waterproof  
4 Capacity: 32 liters; Dimensions: 31.5 x 22 x 49.5 Centimeters  
5 Number of Wheels: 0, Number of compartments: 3  
6 Warranty type: Manufacturer; 1 year International warranty valid for 1 year from the original date of  
7 Mesh pockets on both sides to accommodate your sipper or bottle and umbrella  
8 Mesh Padding on back & shoulder strap to provide comfort & better back support  
",,,1199,,https://www.amazon.in//American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1679388920&sprefix=ba%2Caps%2C283&sr=8-3
25,Skybags Brat Black 46 Cms Casual Backpack,4.1,3770,"1 Combination of functional & safety features in stylish design, Soft mesh back with 8 mm foam padded 2 Main Compartment, 1 Slip In Pocket inside the bag, Printed Design, Mesh bottle holder on the side,  
",B08Z1HHHTD ,VIP Industries Ltd ,659,,https://www.amazon.in//Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1679388920&sprefix=ba%2Caps%2C283&sr=8-4
26,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),4.3,9794,"1 30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.  
2 Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.  
3 Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.  
4 Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks  
5 1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty  
6 Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.  
",,,565, ,https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1679388920&sprefix=ba%2Caps%2C283&sr=8-5
27,Lavie Sport Lino Large Size 63 cms Wheel Duffle Bag for Travel | Travel Bag with Trolley,3.9,6297,"1 The Lino wheel Duffle Bag from Lavie Sport is a voluminous yet lightweight travel duffle. Made of high quality and durable materials, it provides the same function as a large-sized suitcase.Perfect travel duffle for weekend getaways.  
2 Built to last: This duffle bag for travel features a combi-lock, shoulder strap, fully lined interior and is built with high-quality polyester fabric for the utmost durability. Made from water repellent & premium zippers, it makes it a super durable and lightweight all-weather travel duffle bag.  
3 Plenty of Space & Easy to carry: The front side features a zippered pocket that is perfect to store quick access essentials. Lino luggage bags for travel have sturdy heavy-duty treaded rubber wheels in a protective wheel housing and retractable trolley for smooth mobility and maximum durability.  
4 External Dimension: Length – 63cm, Width – 30cm, Height – 32cm, Capacity - 60 Litres.  
5 Manufacturer warranty - 2 years  
",B097RJ22Q3 ,"Bagzone Lifestyle Pvt Ltd, Bagzone Lifestyle Pvt Ltd | | LAVIE 402, Ackruti Star, MIDC Central Road, Andheri East, Mumbai – 400093 ",949, ,https://www.amazon.in//Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1679388920&sprefix=ba%2Caps%2C283&sr=8-6
28,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),3.8,566,"1 Material: Water Resistant Light-Weight Polyester<br>  
2 Compartments: 2 with padding; Laptop Size: 15.6 inch and below<br>  
3 Dimensions: LxWxH - 12.5 x 7.5 x 19 inches<br>  
4 Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders<br>  
5 Closure Type: Zipper<br>  
",B09TPX22NF ,"ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com ",499, Highlights ,https://www.amazon.in//ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1679388920&sprefix=ba%2Caps%2C283&sr=8-7
29,Half Moon 35 L Waterproof Laptop College School Office Bag Backpack for Men Women Boys Girls with 15.6 inch Padded Laptop Compartment & Rain Cover (Navy_Blue),3.9,15248,"1 SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort  
2 COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women  
3 PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm  
4 BACK SUPPORT: We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily.  
5 OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.  
",B085MHDJ93 ,"Amazing Bags, Half_Moon, New Delhi ",689,,https://www.amazon.in//Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1679388920&sprefix=ba%2Caps%2C283&sr=8-8
30,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,3.7,6056,"1 Outer Material: Polyester, Color: Black and Yellow.Ideal for 3-5 year old children.  
2 Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant; Dimensions: 49 cms x 33 cms x 10 cms (LxWxH)  
3 Number of compartments: 1; Compatible Laptop Size : 15.4  
4 Warranty Type: Manufacturer; 1 Year from the date of purchase  
5 Pocket Description: Utility Pocket; Color Name: Black And Blue; Age Range Description: Adult; Closure Type: Zipper  
",B019HA8AYG ,"Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366 ",214,,https://www.amazon.in//GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1679388920&sprefix=ba%2Caps%2C283&sr=8-9
31,SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),4.0,18009,"1 Outer Material: Polyester, Color: Sea Blue  
2 Not water resistant. With Rain Cover:No  
3 Capacity: 15 liters; Weight: 200 grams; Dimensions: 12 cms x 27 cms x 41 cms (LxWxH)  
4 Number of compartments: 2; Laptop Compatibility: No  
5 Age Range Description: Kid; Closure Type: Drawstring; Pocket Description: Utility Pocket  
6 Drawstring, 2 Compartments, Compact Size  
",B07Q7CNPMV ,"Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838 ",299,,https://www.amazon.in//SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1679388920&sprefix=ba%2Caps%2C283&sr=8-10
32,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack,5.0,2,"1 Care Instructions: Dry Clean Only  
2 30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.  
3 Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inch  
4 Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.  
5 Made In India: Lookmuster Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks  
6 Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.  
",B0BS6YGKMC ,Lookmuster ,528," Latest Stylish Backpack Laptop Backpack The Killer Louis backpack is a sleek, light bag with a young-at-heart design that's perfect for school or daily travel. Made for daily use, this bag is not oversized and is meant to carry your essentials. With its trendy looks and easy to organize design, this bag is cute and suave as well as useful, to help you complete your look. Quietly stylish and durable, it features multiple compartments to help organize your stuff. ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NzgyMzUyMjA3NjUxNzUwOjE2NzkzODg5MjA6c3BfbXRmOjIwMTIxNDg5NjM4NDk4OjowOjo&url=%2FLOOKMUSTER-Waterproof-Backpack-College-Business%2Fdp%2FB0BS6YGKMC%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679388920%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
33,FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students,4.2,2237,"1 Style - Brown colour backpack for men made of PU leather for stylish office use as well as for trendy college students. Huge compartment size that can fit upto a 15 inch laptop with ease. Multiple pockets for other accessories and water bottle  
2 USB Charging - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging.  
3 Capacity: 30 liters; Weight: 650 grams; Dimensions: 30 cms x 20 cms x 44 cms (LxWxH)  
4 Material - We use highest quality of artificial leather which is durable, long lasting and tested to ensure they don't peel off in just few months. The leather is also water resistant. Inner fabric lining ensured to have a soft touch feel. We use quality zips and accessories that have a long life  
5 Warranty- 100% genuine Fur Jaden Bags, 10 days no question asked replacement guarantee from the date of delivery. 6 Month manufacturer warranty against defects only. We do not provide free Power Bank with this Bag.  
",B07P5X6NSN ,"Fur Jaden, 3-C, Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002, 8080888028 ",889, ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NzgyMzUyMjA3NjUxNzUwOjE2NzkzODg5MjA6c3BfbXRmOjIwMTAwODU1MDk4NTk4OjowOjo&url=%2FFur-Jaden-resistant-Backpack-BM100_Brown%2Fdp%2FB07P5X6NSN%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679388920%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
34,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,3.7,115,"1 MULTI-FUNCTION COMPARTMENT: HALF MOON backpack features multiple storage compartments and features for additional supplies and accessories as your, iPhone, iPad, pen, keys, wallet, books, clothes, bottle, passport and more. <br>  
2 DURABLE MATERIAL: Superior quality durable ECO Friendly waterproof and anti-scratch polyester and featuring a reinforced bottom to withstand heavy use, perfect for business, travel, school and other outdoor activities <br>  
3 COMFORTABLE DESIGN: Our backpack's ""S"" Curve adjustable, heavily padded shoulder straps and back panel make the backpack comfortable to wear even when loaded with all your gear; Compact:Backpack has a roomy Three compartment, front zipper pockets to hold small accessories, one internal security zippered pocket for valuable items and side pockets for water bottle or umbrella. <br>  
4 Size:18*13*10 inch(L*W*H), Capacity: 35L which is bigger than others of the same style. Good size for school, camping, travel, shopping, hiking, climbing, vintage backpack for men and women.; OTHER FEATURES: Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc <br>  
5 Age Range Description: Kid; Pocket Description: Utility Pocket; Special Features: Water Resistant; Pattern Name: Solid; Water Resistance Level: Water Resistant <br>  
",B0BLVQ9NTD ,Half_Moon (AB Amazing Bags) ,699, ,https://www.amazon.in//Half-Moon-Spacious-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1679388920&sprefix=ba%2Caps%2C283&sr=8-13
35,"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER",4.1,8,"1 Care Instructions: Hand Wash Only  
2 Well Organized compartment ,Security Back Pocket  
",B0BTD4FK9G ,"EXPERTS, China ",1299,,https://www.amazon.in//American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1679388920&sprefix=ba%2Caps%2C283&sr=8-14
36,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,3.9,2340,"1 SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort <br>  
2 COMFORT WITH QUALITY: This Backpack has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. It also comes with a Rain cover so that you can travel during rainy season without any problem. This backpack be used by everyone be it men? , women? , boys , girls. <br>  
3 SMART & TRENDY LOOKS: This Large rucksack bag is smart, trendy and stylish in looks. The multipurpose rucksack bacpack looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. <br>  
4 ENDURING & LONG LASTING: This trekking backpack bag is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself.;Age Range Description: Adult; Pocket Description: Utility Pocket; Style Name: Casual <br>  
5 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc <br>  
",B0BJ32LQ6X ,Amazing Bags ,849,,https://www.amazon.in//Half-Moon-Backpack-Compartment-Reflective/dp/B0BJ32LQ6X/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1679388920&sprefix=ba%2Caps%2C283&sr=8-15
